property_type,sector,society,price,price_per_sqft,area,super_built_up_area,built_up_area,carpet_area,bedRoom,bathroom,balcony,floorNum,agePossession,store room,servant room,puja room,study room,others,East,North,North-East,North-West,South,South-East,South-West,Unknown,West,furnish_type,luxury_score
flat,sector 33,godrej nature plus serenity,1.39,11583.0,1200.03,,,1200.0,3.0,2.0,3+,23.0,under construction,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,358.0
flat,sector 65,mm skycity,3.0,16411.0,1828.04,1828.0,1828.0,,3.0,3.0,3,17.0,under construction,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,378.0
flat,sector 89,nbcc heights. ,1.5,7058.0,2125.25,2125.0,2125.0,,3.0,3.0,3,8.0,relatively new,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,360.0
flat,sector 56,the castle society. ,2.0,8695.0,2300.17,2300.0,2300.0,,4.0,4.0,2,4.0,under construction,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 24,essel towers,2.75,12500.0,2200.0,,2200.0,,4.0,5.0,3+,8.0,old,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,428.0
flat,sector 111,lotus homz. ,0.36,8888.0,405.04,,,405.0,1.0,1.0,1,10.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,122.0
flat,sector 4,shreeram apartment ii,0.21,4666.0,450.06,,,450.0,1.0,1.0,1,2.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,28.0
flat,sector 104,zara aavaas,0.255,7807.0,326.63,,301.0,,1.0,1.0,2,0.0,relatively new,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,334.0
flat,sector 95,rof ananda,0.375,58.0,64655.17,,,64529.0,2.0,2.0,2,10.0,new property,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40.0
flat,sector 107,mm woodshire. ,1.8,7623.0,2361.28,2361.0,2361.0,1384.0,3.0,4.0,3+,2.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,483.0
flat,sector 36,krisumi waterfall residences,4.1,15500.0,2645.16,,,2538.0,3.0,4.0,3,30.0,new property,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,154.0
flat,sector 79,godrej . ,1.3,8269.0,1572.14,1572.0,1572.0,,2.0,2.0,3,3.0,new property,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 95,the roselia ,0.45,6475.0,694.98,,695.0,595.0,2.0,2.0,2,19.0,unknown,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
flat,sector 107,signature global solera. ,0.6,8000.0,750.0,,750.0,650.0,3.0,2.0,2,8.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 107,signature global solera. ,0.4,6644.0,602.05,602.0,602.0,548.0,2.0,2.0,1,7.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,
flat,sector 22,ambience creacions,1.99,14420.0,1380.03,1380.0,1380.0,1280.0,2.0,2.0,2,9.0,new property,0,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,72.0
flat,sector 22,ambience creacions,1.99,15546.0,1280.07,1380.0,1380.0,1280.0,2.0,2.0,2,9.0,new property,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sohna,ashiana mulberry,0.74,6016.0,1230.05,,,1230.0,2.0,2.0,3+,12.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,224.0
flat,sector 89,mm soulitude,1.28,8827.0,1450.1,,,1450.0,3.0,3.0,2,4.0,under construction,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,467.0
flat,sector 61,smart world orchard,1.6,13913.0,1150.0,,,1150.0,2.0,2.0,2,4.0,new property,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93.0
flat,sector 89,ace palm floors,0.9704,7863.0,1234.13,,,1234.0,2.0,2.0,2,1.0,new property,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,78.0
flat,sector 77,umang winter hills. ,0.86,6408.0,1342.07,1342.0,1342.0,,2.0,2.0,2,16.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,285.0
flat,sector 70,aipl zen residences,1.25,9904.0,1262.12,,,1262.0,2.0,2.0,2,19.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,133.0
flat,sector 63,birla navya,3.23,26875.0,1201.86,2150.0,2150.0,1200.0,3.0,3.0,3,4.0,unknown,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,193.0
flat,sector 107,signature global solera. ,0.25,7862.0,317.99,,318.0,,1.0,1.0,No,0.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 70,capital residences ,1.1,7586.0,1450.04,1450.0,1450.0,,2.0,2.0,3+,8.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,213.0
flat,sector 81,signature global synera. ,0.48,8450.0,568.05,657.0,657.0,568.0,2.0,2.0,1,7.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,228.0
flat,sector 65,mm skycity,1.8,13700.0,1313.87,,,1310.0,2.0,2.0,3,13.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,290.0
flat,sector 63,dlf the arbour,7.9,20000.0,3950.0,,3950.0,2900.0,4.0,4.0,3+,34.0,under construction,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 37,ild greens. ,0.95,9223.0,1030.03,1340.0,1340.0,1030.0,2.0,2.0,3+,11.0,relatively new,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,441.0
flat,sector 95,rof ananda,0.365,5658.0,645.1,,,645.0,2.0,2.0,2,10.0,new property,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,245.0
flat,sector 36,breez global heights,0.24,5825.0,412.02,,,412.0,1.0,1.0,1,8.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,216.0
flat,sohna,global height,0.45,6338.0,710.0,,,710.0,2.0,2.0,2,6.0,relatively new,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,154.0
flat,sector 37,signature global the millennia,0.65,10906.0,596.0,650.0,650.0,596.0,2.0,2.0,3,0.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,129.0
flat,sector 65,mm heights,2.01,13500.0,1488.89,1516.0,1516.0,1433.0,2.0,2.0,3,8.0,unknown,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,122.0
flat,sector 89,smart world gems,1.0,9033.0,1107.05,,,1107.0,2.0,2.0,2,1.0,under construction,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,175.0
flat,sector 53,tulip monsella,6.02,20816.0,2892.01,,2892.0,,3.0,3.0,3,29.0,under construction,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 89,smart world gems,0.9,8145.0,1104.97,,1105.0,,2.0,2.0,2,1.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 76,whiteland  the aspen,3.5,11917.0,2936.98,,2937.0,1762.0,3.0,4.0,3,8.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 85,godrej air,1.3,14541.0,894.02,1400.0,1400.0,894.0,2.0,2.0,3,30.0,under construction,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,373.0
flat,sector 86,pyramid urban homes ,0.5,9698.0,515.57,,,515.57,2.0,2.0,2,6.0,old,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,38.0
flat,sohna,breez global hill view,0.35,5319.0,658.02,,658.0,554.17,2.0,2.0,2,18.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,55.0
flat,sohna,hcbs sports ville. ,0.25,4166.0,600.1,,600.0,,1.0,1.0,1,12.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,118.0
flat,sector 1 (imt),eden landmark,0.5,3847.0,1299.71,,1300.0,,2.0,2.0,No,7.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 84,pivotal devaan,0.27,7964.0,339.03,439.0,439.0,339.0,1.0,1.0,1,13.0,relatively new,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,184.0
flat,sector 56,cghs vidya enclave. ,1.7,10967.0,1550.1,1600.0,1600.0,1550.0,3.0,2.0,3,6.0,old,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,346.0
flat,sector 89,smart world gems,1.16,10500.0,1104.76,1103.0,1103.0,,3.0,2.0,3,1.0,new property,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,154.0
flat,sector 107,mm woodshire. ,1.01,7394.0,1365.97,1366.0,1366.0,,2.0,2.0,3+,11.0,new property,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,251.0
flat,sector 107,signature global solera ,0.5,8928.0,560.04,,,560.0,2.0,2.0,2,13.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,19.0
flat,sector 36,signature global park ,0.82,7585.0,1081.08,,,1081.0,3.0,2.0,3,2.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,60.0
flat,sector 85,orris carnation residency. ,1.1,6686.0,1645.23,1645.0,1645.0,1300.0,3.0,4.0,3,6.0,moderately old,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,250.0
flat,sector 47,irwo westend towers. ,0.65,12059.0,539.02,,,539.0,1.0,1.0,2,3.0,old,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,232.0
flat,sector 61,smart world orchard,1.58,13739.0,1150.01,,,1150.0,2.0,2.0,2,3.0,new property,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,38.0
flat,sector 30,afnhb jalvayu vihar,0.85,12859.0,661.02,,,661.0,2.0,2.0,1,2.0,old,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,190.0
flat,sector 79,"godrej , sector ",1.25,9038.0,1383.05,,1383.0,,2.0,2.0,3,1.0,unknown,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
flat,sector 36,signature global park ,0.72,6660.0,1081.08,1081.0,1081.0,,3.0,2.0,3,3.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 49,satya element one,0.87,19333.0,450.01,,,450.0,1.0,1.0,1,2.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,92.0
flat,sector 79,godrej aria. ,1.7,7426.0,2289.25,2289.0,2289.0,1121.0,3.0,4.0,3+,6.0,new property,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,292.0
flat,sector 70,tulip ivory. ,2.35,9791.0,2400.16,,,2400.0,4.0,4.0,3+,10.0,moderately old,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,228.0
flat,sector 88,breez global heights a,0.5,8375.0,597.01,,,597.0,3.0,2.0,2,2.0,under construction,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,87.0
flat,sector 79,godrej . ,1.41,9000.0,1566.67,,,1572.0,2.0,2.0,3,3.0,new property,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,396.0
flat,sector 92,signature global city ,0.99,6622.0,1495.02,,,1495.0,3.0,2.0,3,1.0,new property,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,101.0
flat,sector 69,tulip violet. ,3.25,10105.0,3216.23,3216.0,3216.0,,4.0,5.0,3+,14.0,relatively new,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,72.0
flat,sector 63,birla navya,3.5,25925.0,1350.05,,,1350.0,3.0,3.0,3,1.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,156.0
flat,sector 48,parsvnath green ville. ,2.5,12820.0,1950.08,,,1950.0,4.0,5.0,3,1.0,moderately old,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,154.0
flat,sector 76,pyramid pride,0.5,6578.0,760.11,,,760.0,2.0,2.0,1,8.0,under construction,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,305.0
flat,sector 61,suposhaa smartworld orchard,2.25,14525.0,1549.05,,,1549.0,3.0,3.0,2,3.0,under construction,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 21,mittal surya vihar,1.4,5833.0,2400.14,2400.0,2400.0,,5.0,4.0,2,2.0,moderately old,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 85,orris carnation residency. ,0.9,6428.0,1400.12,1485.0,1485.0,1400.0,3.0,3.0,2,12.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,454.0
flat,sohna,trisara our homes ,0.36,5980.0,602.01,602.0,602.0,450.0,2.0,2.0,1,1.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,158.0
flat,sector 56,kendriya vihar,0.65,8609.0,755.02,,,755.0,1.0,1.0,1,0.0,moderately old,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,536.0
flat,sector 79,godrej aria. ,1.3,8843.0,1470.09,1470.0,1470.0,,2.0,2.0,2,7.0,relatively new,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,389.0
flat,sector 86,ansal heights ,0.67,5100.0,1313.73,1360.0,1360.0,,2.0,2.0,1,10.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,365.0
flat,sohna,breez global heights. ,0.25,7002.0,357.04,414.0,414.0,357.0,1.0,1.0,1,1.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,216.0
flat,sector 56,kendriya vihar. ,0.58,9586.0,605.05,,,605.0,1.0,1.0,1,1.0,old,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,196.0
flat,sector 5,om apartment dayanand colony,0.255,4373.0,583.12,,,583.0,1.0,1.0,1,3.0,relatively new,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,36.0
flat,sector 86,pyramid urban homes ,0.6,8000.0,750.0,,,750.0,3.0,2.0,2,2.0,new property,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51.0
flat,sector 86,pyramid urban homes ,0.5,8319.0,601.03,,,601.0,2.0,2.0,1,2.0,relatively new,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,114.0
flat,sector 33,godrej nature plus,1.35,8231.0,1640.14,1640.0,1640.0,,3.0,2.0,3+,7.0,under construction,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0
flat,sector 70,unitech south park,1.13,7000.0,1614.29,1610.0,1610.0,,3.0,3.0,2,1.0,under construction,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,174.0
flat,sector 109,raheja atharva. ,1.6,5319.0,3008.08,,3008.0,,4.0,1.0,No,0.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 89,greenopolis,0.65,5195.0,1251.2,,,1251.0,2.0,2.0,2,15.0,under construction,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,105.0
flat,sohna,breez global hill view,0.32,5776.0,554.02,,,554.0,2.0,2.0,2,19.0,relatively new,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,76.0
flat,sector 103,satya the hermitage. ,0.8,5517.0,1450.06,,1450.0,,2.0,2.0,No,10.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 28,sahara grace,5.5,14612.0,3764.03,3764.0,3764.0,,4.0,5.0,3+,5.0,moderately old,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19.0
flat,sector 37,imperia the esfera,0.95,5703.0,1665.79,,1578.0,,2.0,2.0,No,17.0,unknown,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 84,alpha corp gurgaonone . ,1.2,9448.0,1270.11,1270.0,1270.0,,2.0,2.0,1,6.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,53.0
flat,sector 61,smart world orchard,1.55,13478.0,1150.02,1150.0,1150.0,,2.0,2.0,1,3.0,under construction,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,226.0
flat,sohna,hcbs sports ville. ,0.298,4011.0,742.96,,743.0,621.0,2.0,2.0,2,3.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 76,whiteland blissville,1.92,11500.0,1669.57,,1672.0,940.0,3.0,3.0,2,2.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 106,mrg skyline,1.82,13392.0,1359.02,,1359.0,952.0,3.0,2.0,2,4.0,unknown,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
flat,sector 89,adani aangan arcade,0.5,7763.0,644.08,,672.0,644.0,2.0,2.0,1,4.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,206.0
flat,sector 89,adani aangan galleria,0.25,5000.0,500.0,500.0,500.0,410.0,1.0,1.0,1,6.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,252.0
flat,sector 92,sare green parc ,1.07,5246.0,2039.65,,2040.0,,4.0,3.0,3,10.0,unknown,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,325.0
flat,sector 90,shree vardhman flora. ,0.8,5925.0,1350.21,,1350.0,,2.0,3.0,2,0.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 82,spectrum centre,0.62,9538.0,650.03,,650.0,,1.0,1.0,No,6.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 33,godrej nature plus,1.25,9025.0,1385.04,,1385.0,1000.0,2.0,2.0,3,17.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 89,smart world gems,0.88,7978.0,1103.03,,1103.0,,2.0,2.0,No,2.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 82,vatika india next. ,0.8,6426.0,1244.94,,,1245.0,2.0,2.0,3,9.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 33,godrej nature plus,1.1,7971.0,1380.0,,,1380.0,2.0,2.0,2,14.0,unknown,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
flat,sector 92,sare green parc,0.85,6741.0,1260.94,,1261.0,,3.0,2.0,2,14.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 52,residency grand,5.0,7692.0,6500.26,,,5200.0,5.0,7.0,3+,1.0,moderately old,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,272.0
flat,sector 88,godrej oasis. ,1.45,8082.0,1794.11,,,1794.0,3.0,3.0,3,12.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,154.0
flat,sector 85,godrej air,2.5,1379.0,18129.08,,,18122.0,4.0,5.0,3+,16.0,under construction,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,122.0
flat,sector 89,smart world gems,1.25,8784.0,1423.04,1423.0,1423.0,,3.0,3.0,3,2.0,under construction,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62.0
flat,sector 6,ss residency,0.48,5333.0,900.06,,,100.0,3.0,2.0,2,2.0,moderately old,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,179.0
flat,sector 67,ireo the corridors,2.0,11428.0,1750.09,1750.0,1750.0,,3.0,3.0,3,12.0,new property,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,164.0
flat,sector 37,imperia elvedor,0.55,8221.0,669.02,,669.0,,1.0,1.0,No,5.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sohna,hcbs sports ville. ,0.32,5517.0,580.03,,,580.0,2.0,2.0,1,7.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,101.0
flat,sector 86,ansal heights ,0.82,6029.0,1360.09,1360.0,1360.0,1000.0,2.0,2.0,1,12.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,154.0
flat,sector 104,zara aavaas,0.4,7029.0,569.07,569.0,569.0,,2.0,2.0,1,14.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,133.0
flat,sector 33,godrej nature plus,1.15,11558.0,994.98,,,92.44,2.0,2.0,2,15.0,under construction,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,133.0
flat,sohna,hcbs sports ville. ,0.35,4.0,875000.0,,737147.0,,2.0,2.0,2,8.0,relatively new,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,122.0
flat,sector 84,antriksh heights. ,0.945,7000.0,1350.0,1350.0,1350.0,,3.0,2.0,3+,10.0,new property,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,351.0
flat,sector 52,residency grand,5.0,9615.0,5200.21,,5200.0,,5.0,5.0,3+,2.0,unknown,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
flat,sector 92,sare green parc,0.75,4820.0,1556.02,,1556.0,1261.0,3.0,2.0,2,16.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 85,ss the leaf. ,1.3,7926.0,1640.17,1640.0,1640.0,,2.0,2.0,2,17.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,318.0
flat,sector 84,ss almeria,1.5,7500.0,2000.0,2000.0,2000.0,1700.0,3.0,3.0,3,2.0,new property,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,357.0
flat,sector 92,sare petioles,1.25,6097.0,2050.19,,,2050.0,3.0,3.0,3,18.0,under construction,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,122.0
flat,sohna,signature global park. ,0.65,7907.0,822.06,,,822.0,2.0,1.0,2,3.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,389.0
flat,sector 10,maxworth city residences,0.9,7083.0,1270.65,1200.0,1200.0,,2.0,2.0,3,9.0,new property,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,184.0
flat,sector 88,vatika xpressions,0.92,6815.0,1349.96,,1350.0,1120.0,2.0,2.0,3,3.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,93.0
flat,sector 92,sare petioles,1.3,6373.0,2039.86,,2040.0,,4.0,4.0,No,7.0,unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
flat,sector 63,dhoot time residency. ,3.0,18271.0,1641.95,,1642.0,1500.0,3.0,3.0,3+,14.0,relatively new,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,
flat,sohna,signature global park. ,0.68,8252.0,824.04,,,824.0,2.0,2.0,2,3.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,345.0
flat,sector 89,mm soulitude,1.33,16985.0,783.04,,1423.0,783.0,3.0,3.0,3,4.0,under construction,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,488.0
flat,sector 107,mm woodshire. ,0.8,5856.0,1366.12,1366.0,1366.0,,2.0,2.0,3+,14.0,new property,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,232.0
flat,sector 89,tulip petals. ,1.55,10000.0,1550.0,1550.0,1550.0,,3.0,2.0,3,6.0,moderately old,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,394.0
